,Kodu/Barkodu,F. Kodu,‹r¸n Ad˝,Mevcut,Fiyat˝,Tutar˝,T¸r¸,Kdv,A.Fiyat˝,A.Tutar˝,Maliyeti,2.Fiyat˝,Top. Giri˛,Top. «˝k˝˛,S.Gir. Tarihi,S.«˝k. Tarihi,Grub No,G.Kdv
,8690504065500,8690504865520,ALPELLA RULO PASTA  35 GR     ,-43,0.5,-21.5,Adet,B,0.38,-16.34,0.38,0.5,,41,          ,01.12.2015,6,8
,8697512321819,             ,BABY MATE ISLAK MEND›L 72 ADET,-358,0.75,-268.5,Adet,F,0.65,-232.7,0.65,0.75,,61,          ,19.02.2011,1,18
,8697502800416,             ,YUMY DESENL› 100 L‹ PECETE    ,-2,1.25,-2.5,Adet,F,1,-2,1,1.25,,,          ,12.02.2010,60,18
,8690890001724,             ,SELVA K÷Y ER›ﬁTES›            ,-56,2.25,-126,Adet,A,1.85,-103.6,1.85,2.25,,37,          ,06.06.2015,1,1
,8690527020791,             ,PINAR Y÷R‹K KANGAL SUCUK      ,-568,4.5,-2556,Adet,C,3.59,-2039.12,3.59,4.5,,473,          ,13.04.2018,13,8
,8690527020814,             ,PINAR DOYUM YARIM KANGAL 180GR,-43,3.49,-150.07,Adet,B,2.95,-126.85,2.95,3.49,,,          ,31.07.2010,33,8
,8690504019206,             ,9 KAT «›LEKL› 58 GR           ,-38,0.5,-19,Adet,B,0.4,-15.2,0.4,0.5,,35,          ,21.09.2015,6,8
,8691375640506,             ,B›Z›M «ORBA  KREMALI TAVUK    ,-409,1.6,-654.4,Adet,B,1.35,-552.15,1.35,1.6,,350,          ,14.06.2018,9,8
,8690102760296,             ,TAR›ﬁ ELMA S›RKES› 50 CL869010,-177,3.5,-619.5,Adet,B,2.65,-469.05,2.65,3.5,,156,          ,27.06.2018,39,8
,8699316230540,             ,M›RAY ODA FAR                 ,-64,2.8,-179.2,Adet,F,2.4,-153.6,2.4,2.8,,44,          ,27.11.2013,12,18
,5413149632455,             ,ACE MAT›K 6 KG BAHAR KOKULU   ,-43,15,-645,Adet,F,14,-602,14,15,,53,          ,22.04.2012,55,18
,8690562103596,             ,B›FA FULLTOP SANDV›« B›SK‹V›  ,-81,1,-81,Adet,B,0.8,-64.8,0.8,1,,71,          ,19.04.2014,76,8
,8690799020574,             ,MET›N TAH›N                   ,-72,9.25,-666,Adet,A,8.25,-594,8.25,9.25,,54,          ,20.12.2016,1,1
,8691520601116,             ,AYTA« S‹T 1/1                 ,-85,1.5,-127.5,Adet,B,1.45,-123.25,1.45,1.5,,,          ,26.04.2010,6,8
,8690536802920,             ,MOLF›X DEV EKONOM› 7-18       ,-4,23.5,-94,Adet,F,21.5,-86,21.5,23.5,,,          ,06.05.2010,37,18
,8690734375417,             ,SCOTCH BR›TE TEM›ZL›K BEZ›    ,-5,4.95,-24.75,Adet,A,4.36,-21.8,4.36,4.95,,2,          ,20.08.2011,1,1
,8690530184466,             ,SELPAK YUMUﬁAK T. KA–˝D˝ 18'L›,-17,9.9,-168.3,Adet,F,8.95,-152.15,8.95,9.9,,,          ,06.09.2010,12,18
,8692900818018,             ,V›K›NG «AMAﬁIR YUMAﬁ«ATICI8692,-39,1.85,-72.15,Adet,F,1.64,-63.96,1.64,1.85,,31,          ,04.07.2011,12,18
,8697444041236,             ,STARL›CE BGG‹RTL              ,-9,1.9,-17.1,Adet,B,1.67,-15.03,1.67,1.9,,1,          ,11.02.2011,1,8
,8690506045838,             ,FAX LAVANTA KOKULU            ,-135,1.95,-263.25,Adet,F,1.59,-214.65,1.59,1.95,,89,          ,21.05.2012,52,18
,8697713824676,             ,PEROS K›R «÷Z‹C‹              ,-1,1.65,-1.65,Adet,F,1.4,-1.4,1.4,1.65,,,          ,10.05.2010,1,18
,8697409380035,             ,YUMURTA 10 LU                 ,-233,2.2,-512.6,Adet,B,1.75,-407.75,1.75,2.2,,63,          ,16.06.2012,1,8
,8690511170501,             ,ABC  KOLOR MAT›K              ,-112,23.9,-2676.8,Adet,A,21.75,-2436,21.75,23.9,,112,          ,05.05.2018,1,1
,8690504017301,869050491730,«UBUK KRAKER ‹LKER 40 GR      ,-583,0.25,-145.75,Adet,B,0.19,-110.77,0.19,0.25,,427,          ,25.06.2012,6,8
,8690629435349,             ,D.R QETKER SICAK «›KOLATA86906,-68,0.5,-34,Adet,B,0.4,-27.2,0.4,0.5,,40,          ,31.05.2011,2,8
,8690632750002,             ,NESTEA ICE TEA                ,-9,0.5,-4.5,Adet,A,0.4,-3.6,0.4,0.5,,1,          ,14.04.2011,1,1
,42137733,             ,MORE UZUN BOX                 ,-103,4.5,-463.5,Adet,G,2.55,-262.65,2.55,4.5,,,          ,03.08.2010,16,0
,8697409380059,             ,IﬁIK YUMURTA 15L›             ,-113,2.7,-305.1,Adet,B,1.87,-211.31,1.87,2.7,,10,          ,16.02.2011,1,8
,8691520101531,             ,AYTA« «›FL›K SUCUK 250 GR     ,-408,5.4,-2203.2,Adet,B,4.65,-1897.2,4.65,5.4,,231,          ,07.05.2013,6,8
,8690504005407,             ,«OKOKREM  100 GR  ‹LKER       ,-381,1.5,-571.5,Adet,C,1.19,-453.39,1.19,1.5,,381,          ,19.05.2017,6,8
,8690637003042,869063700305,SANA KASE 500 GR EKMEK‹ST‹    ,-563,4.5,-2533.5,Adet,B,3.96,-2229.48,3.96,4.5,,424,          ,02.06.2018,13,8
,86932387,             ,LD UZUN KUTU                  ,-228,4.25,-969,Adet,G,4.02,-916.56,4.02,4.25,,70,          ,10.10.2011,15,0
,8691573003813,             ,BURCU B›BER SAL«ASI           ,-12,2.95,-35.4,Adet,A,2.4,-28.8,2.4,2.95,,,          ,18.10.2010,1,1
,8691573028274,             ,BURCU BARBUNYA8691573028274   ,-10,1.85,-18.5,Adet,A,1.47,-14.7,1.47,1.85,,,          ,30.12.2010,1,1
,8690516004009,             ,P›YALE SPAGETT› 500 GR        ,-1,0.85,-0.85,Adet,B,0.77,-0.77,0.77,0.85,,,          ,23.02.2010,36,8
,8690705002649,             ,SARAY KEK KAKAOLU    220 GR   ,-38,1,-38,Adet,B,0.7,-26.6,0.7,1,,,          ,06.12.2010,1,8
,8691477211130,             ,PEKOS ACILI A›LE BOY          ,-47,1,-47,Adet,B,0.8,-37.6,0.8,1,,32,          ,10.12.2015,72,8
,8690705002199,869070531219,SARAY B›STELLA EL›T           ,-48,1,-48,Adet,B,0.85,-40.8,0.85,1,,6,          ,04.01.2011,39,8
,8690562402040,             ,B›FA KREMALI                  ,-15,1,-15,Adet,B,0.85,-12.75,0.85,1,,,          ,13.04.2010,39,8
,8699580003352,             ,DO–ADAN KAYISILI              ,-95,4.25,-403.75,Adet,B,3.66,-347.7,3.66,4.25,,76,          ,07.06.2016,2,8
,8690612312336,             ,S‹PER TONBALI–I               ,-20,6.5,-130,Adet,B,6,-120,6,6.5,,14,          ,04.12.2011,1,8
,8690612303013,             ,SUPERFRESH MISIR KONSEVES› 220,-35,1.95,-68.25,Adet,B,1.62,-56.7,1.62,1.95,,28,          ,14.03.2018,1,8
,8690504643203,             ,‹LKER BZM MAKRN BURGU 500 GR  ,0,0.85,0,Adet,B,0.65,0,0.65,0.85,,,          ,          ,6,8
,6221048400926,             ,S›GNAL BEYAZ G‹« 50 ML        ,-104,0.99,-102.96,Adet,F,0.66,-68.64,0.66,0.99,,87,          ,09.09.2016,60,18
,8691959414004,             ,PRENS SIVI SABUN              ,-50,1.4,-70,Adet,A,1.1,-55,1.1,1.4,,18,          ,13.08.2015,58,1
,739835002575,             ,DALAN YEﬁ›L 500GR             ,-40,1.75,-70,Adet,A,1.3,-52,1.3,1.75,,15,          ,05.11.2011,1,1
,8690701053089,             ,KNORR YAYLA «ORBASI           ,-684,1.75,-1197,Adet,B,1.54,-1053.36,1.54,1.75,,571,          ,02.07.2018,65,8
,8691375615245,             ,BIZIM MARGARIN 6 AL 5 ODE     ,-6,5.25,-31.5,Adet,B,4.5,-27,4.5,5.25,,,          ,06.05.2010,4,8
,40329574,4032900005805,WINSTON LIGHT KISA BOX        ,-159,5.5,-874.5,Adet,G,5.2,-826.8,5.2,5.5,,75,          ,25.09.2011,16,0
,8690637018596,             ,KNORR KREMALI SEBZE «ORBASI   ,-214,1.75,-374.5,Adet,B,1.54,-329.56,1.54,1.75,,198,          ,09.07.2018,14,8
,3694334016669,             ,FANTA 25KG                    ,-6,2.4,-14.4,Adet,A,1.95,-11.7,1.95,2.4,,4,          ,11.08.2017,1,1
,8690632150758,8690632150765,NESTLE GOFRET                 ,-94,0.25,-23.5,Adet,B,0.19,-17.86,0.19,0.25,,62,          ,02.03.2012,3,8
,8696236603225,             ,PASTA TABANLI KAKAOLU 2 KATLI ,-23,2.95,-67.85,Adet,B,2.44,-56.12,2.44,2.95,,4,          ,11.01.2011,1,8
,8690504120643,             ,‹LKER GOLDEN FINDIK EZMES›    ,-22,15.9,-349.8,Adet,B,13.59,-298.98,13.59,15.9,,20,          ,13.03.2018,6,8
,8690770322048,             ,PAKMAYA 4'L‹                  ,-211,3,-633,Adet,B,2.4,-506.4,2.4,3,,192,          ,22.12.2017,1,8
,8691130010438,             ,YORSAN YOGURT 2.5             ,-7,4.99,-34.93,Adet,B,4.5,-31.5,4.5,4.99,,,          ,22.09.2010,9,8
,8691959418002,             ,PRENS SIVI KREM 500           ,-307,2.5,-767.5,Adet,F,2,-614,2,2.5,,266,          ,01.03.2018,58,18
,8691959418101,             ,PRENS SIVI KREM 720GR         ,-321,2.5,-802.5,Adet,F,2,-642,2,2.5,,293,          ,04.06.2018,58,18
,7622300142803,             ,M›LKA BEYAZ GOFRET 37 GR      ,-25,0.5,-12.5,Adet,B,0.43,-10.75,0.43,0.5,,,          ,19.10.2010,1,8
,8691477200127,             ,PATOS MISIR «EREZ› 35GR8691477,-13,0.5,-6.5,Adet,C,0.4,-5.2,0.4,0.5,,1,          ,07.11.2015,15,8
,8691477211123,             ,PEKOS ACILI NORMAL BOY        ,-29,0.5,-14.5,Adet,B,0.4,-11.6,0.4,0.5,,15,          ,25.12.2015,72,8
,8696368201252,             ,DAN›NO KAYISILI 320 GR        ,0,2.8,0,Adet,B,2.34,0,2.34,2.8,,,          ,10.02.2010,36,8
,8695855100078,             ,DROP TUVALET KA–IDI 8 L›      ,-778,3.5,-2723,Adet,F,3.03,-2357.34,3.03,3.5,,732,          ,01.06.2015,60,18
,8690504141273,             ,CARAM›O KREMALI DOLGU         ,-1111,1.75,-1944.25,Adet,B,1.4,-1555.4,1.4,1.75,,406,          ,07.06.2018,1,8
,8693855002057,1357,FREﬁA «›LEKL› SODA            ,-7,0.75,-5.25,Adet,B,0.5,-3.5,0.5,0.75,,3,          ,04.06.2018,1,8
,8690504069003,             ,KAT KAT KAT KAKOLU            ,-292,0.5,-146,Adet,B,0.39,-113.88,0.39,0.5,,242,          ,05.05.2016,6,8
,5025232414956,             ,PANASON›K KUMANDA P›L›50252324,-106,1.5,-159,Adet,D,1.01,-107.06,1.01,1.5,,101,          ,14.06.2018,1,18
,8690799020123,             ,METIN KAKOLU                  ,-91,5,-455,Adet,B,4.61,-419.51,4.61,5,,66,          ,05.08.2017,2,8
,8698562423812,             ,HD SL›M BOX KIRMIZI           ,0,2.5,0,Adet,G,2.35,0,2.35,2.5,,,          ,          ,20,0
,8691649090181,             ,B›O JAPON K‹RDAN              ,-15,0.5,-7.5,Adet,A,0.24,-3.6,0.24,0.5,,,          ,13.12.2010,1,1
,8690637553288,             ,C›F ACT›F›ZZ8690637553288     ,-5,4.7,-23.5,Adet,A,3.84,-19.2,3.84,4.7,,,          ,11.04.2010,1,1
,8690515913814,8690515913821,TOYBOX S‹PR›Z KUTU            ,-49,0.5,-24.5,Adet,C,0.33,-16.17,0.33,0.5,,,          ,20.11.2010,18,8
,8690637054716,             ,C›F POWER MUTFAK SPREY 750 ML ,-26,5.75,-149.5,Adet,F,5.37,-139.62,5.37,5.75,,8,          ,06.12.2011,1,18
,8693744160011,             ,C›NO ISLAK HAVLU 72 ADET      ,-42,1,-42,Adet,F,0.75,-31.5,0.75,1,,,          ,26.11.2010,1,18
,8690518012255,             ,TAMTAD BAMYA KONSERVES› CAM   ,-94,6.25,-587.5,Adet,B,5.47,-514.18,5.47,6.25,,79,          ,16.05.2015,1,8
,8690802029051,             ,LEVENT K›R «÷Z 500 ML         ,-44,2.65,-116.6,Adet,F,2.25,-99,2.25,2.65,,14,          ,05.05.2012,60,18
,8690515124104,8690515124135,OL›PS L›MON 40 GR POﬁET       ,-135,1,-135,Adet,B,0.86,-116.1,0.86,1,,132,          ,11.07.2018,18,8
,8696368201238,             ,DAN›NO MUZLU 320 GR           ,-2,2,-4,Adet,B,2.34,-4.68,2.34,2,,,          ,23.02.2010,36,8
,8697464090016,             ,KLORAK EL VE MAT›K 2KG.       ,-272,2.75,-748,Adet,F,2.29,-622.88,2.29,2.75,,232,          ,21.05.2014,3,18
,8690565430538,             ,PINAR 1 LT ﬁEFTAL› NEKTARI    ,-653,2,-1306,Adet,B,1.7,-1110.1,1.7,2,,612,          ,10.10.2015,33,8
,8690565715444,             ,PINAR M.SUYU ELMA 1LT         ,-32,1.85,-59.2,Adet,C,1.62,-51.84,1.62,1.85,,28,          ,12.07.2012,33,8
,8690508960177,             ,TUKAﬁ SAKIZLI MUHALLEB›       ,-39,1.15,-44.85,Adet,B,0.95,-37.05,0.95,1.15,,,          ,09.11.2010,42,8
,8691375281204,             ,‹LKER ›«›M SUPANGLE           ,-68,1.65,-112.2,Adet,B,1.37,-93.16,1.37,1.65,,30,          ,29.05.2012,1,8
,8690508957870,             ,TUKAﬁ SUPANGELE               ,-33,1.15,-37.95,Adet,B,0.95,-31.35,0.95,1.15,,1,          ,28.05.2011,42,8
,8690906000314,             ,BAﬁAK MISIR NIﬁASTASI         ,-45,1.5,-67.5,Adet,B,0.99,-44.55,0.99,1.5,,37,          ,03.08.2017,24,8
,8690637112508,             ,BECEL KASE 250 GR             ,-510,2.75,-1402.5,Adet,B,2.47,-1259.7,2.47,2.75,,432,          ,23.03.2018,1,8
,8690530005662,             ,SELPAK KA–IT BEZ              ,-6,4.5,-27,Adet,F,3.9,-23.4,3.9,4.5,,3,          ,26.06.2012,60,18
,86932189,             ,ET› PUF PAST› PORTAKAL 35 GR. ,-9,0.45,-4.05,Adet,C,0.35,-3.15,0.35,0.45,,,          ,13.08.2010,8,8
,8690533076300,             ,PAY KEK KAKAOLU               ,-35,0.25,-8.75,Adet,B,0.23,-8.05,0.23,0.25,,,          ,30.10.2010,8,8
,8690526093680,             ,ET› TAMDA BU                  ,-24,1,-24,Adet,A,0.8,-19.2,0.8,1,,9,          ,01.05.2011,1,1
,86900652,             ,PR›L KLAS›K 900 GR L›MONLU    ,-926,4.25,-3935.5,Adet,F,3.6,-3333.6,3.6,4.25,,842,          ,14.07.2018,3,18
,8690661621311,             ,GESTAT FINDIK KREMASI 400 GR  ,-15,2,-30,Adet,C,1.85,-27.75,1.85,2,,,          ,15.08.2010,2,8
,8690536004911,             ,B›NGO DYNAMIC BULASIK DET.SENS,-64,3.25,-208,Adet,F,2.75,-176,2.75,3.25,,63,          ,17.04.2018,1,18
,8690521025433,             ,C›F BULAﬁIK DET. (L›MON) 750ML,-91,2.45,-222.95,Adet,F,1.75,-159.25,1.75,2.45,,44,          ,10.05.2012,14,18
,8690120040516,             ,TORKU «›KOLATA                ,-1,0.7,-0.7,Adet,A,0.57,-0.57,0.57,0.7,,,          ,19.10.2010,1,1
,8690120040486,             ,TORKU S‹TL‹                   ,-5,0.7,-3.5,Adet,A,0.57,-2.85,0.57,0.7,,,          ,19.09.2010,1,1
,8690120040509,             ,TORKU ANTEM                   ,-3,0.7,-2.1,Adet,A,0.57,-1.71,0.57,0.7,,,          ,02.07.2010,1,1
,8690120040493,             ,TORKU FINDIK                  ,-3,0.7,-2.1,Adet,A,0.57,-1.71,0.57,0.7,,,          ,06.12.2010,1,1
,8690705011009,100.01,ELDENELE «›LEK GOF.190 GR.    ,-3,1,-3,Adet,B,0.77,-2.31,0.77,1,,,          ,09.04.2010,76,8
,8697429721313,             ,MARE 16 RULOLU TUVALET KA–IDI ,-335,5.5,-1842.5,Adet,F,4.75,-1591.25,4.75,5.5,,304,          ,06.04.2013,12,18
,8690890220088,8690890220088,SELVA ›RM›K 500 GR.           ,-34,1.25,-42.5,Adet,B,1,-34,1,1.25,,,          ,15.11.2010,1,8
,8690536825943,             ,MOLPED L›GHT                  ,-19,2,-38,Adet,F,1.75,-33.25,1.75,2,,,          ,09.12.2010,60,18
,8690524055536,             ,FALIM 5'L› «›LEKL› SAKIZ      ,-218,0.75,-163.5,Adet,C,0.38,-82.84,0.38,0.75,,176,          ,14.10.2017,1,8
,8692971024165,             ,›«›M MUZLU S‹T 200ML.         ,-18,0.75,-13.5,Adet,B,0.6,-10.8,0.6,0.75,,,          ,04.06.2010,7,8
,8690327500103,             ,FR›DA ELMA AROMALI MADEN SUYU ,-12,0.5,-6,Adet,B,0.35,-4.2,0.35,0.5,,,          ,28.11.2010,1,8
,8690006205459,             ,PASTABAN COOKIE KAKAOLU       ,-13,3.75,-48.75,Adet,B,3.25,-42.25,3.25,3.75,,6,          ,08.05.2017,1,8
,8690006205657,             ,PASTA ALTI                    ,-16,4,-64,Adet,B,3.5,-56,3.5,4,,3,          ,04.08.2017,1,8
,8690058998545,             ,ﬁEF MAT›K 6KG                 ,-4,7.5,-30,Adet,F,6.5,-26,6.5,7.5,,1,          ,02.01.2011,1,18
,8690637538124,             ,C›F BULAﬁ˝K DETERJAN˝ 4 KG    ,-2,5.95,-11.9,Adet,F,5.25,-10.5,5.25,5.95,,,          ,17.02.2010,12,18
,8690637066276,             ,EL›DOR ZEYT›NYA–I ENRJ.200 ML ,-35,1.95,-68.25,Adet,F,1.75,-61.25,1.75,1.95,,15,          ,03.03.2012,60,18
,86920001,8691693008033,LARK UZUN SOFT                ,-128,4.5,-576,Adet,G,3.3,-422.4,3.3,4.5,,44,          ,19.09.2011,17,0
,8697439850126,             ,MES›M TURﬁU 5KG               ,-40,11.5,-460,Adet,A,10,-400,10,11.5,,25,          ,14.02.2018,1,1
,8699580003253,130300,DOGADAN G.BAHCE               ,-445,6.75,-3003.75,Adet,C,5.25,-2336.25,5.25,6.75,,367,          ,10.01.2018,6,8
,8697425621389,             ,SOYALAN PAMUK «UBUK           ,0,1,0,Adet,F,0.5,0,0.5,1,,,          ,          ,60,18
,8690504056126,             ,BADEM KRAKER 100 GR ‹LKER     ,-47,0.6,-28.2,Adet,B,0.4,-18.8,0.4,0.6,,4,          ,15.01.2011,6,8
,8690504463931,             ,ALPELLA «›K PUD›NG KASE 100 GR,-80,0.75,-60,Adet,B,0.59,-47.2,0.59,0.75,,31,          ,05.02.2016,6,8
,8690504469209,             ,ALPELLA PUD›NG KARAMELL› 100 G,-2,0.5,-1,Adet,B,0.4,-0.8,0.4,0.5,,,          ,24.02.2010,6,8
,8690504144069,             ,«OKO M›SKET                   ,-2,1.25,-2.5,Adet,A,1,-2,1,1.25,,,          ,25.02.2010,1,1
,8699316230588,             ,M›RAY ˝S HAVLU ANT˝ BAC       ,-196,1.5,-294,Adet,F,1.3,-254.8,1.3,1.5,,17,          ,26.07.2013,12,18
,8697633290025,             ,DEMETER MANTI 450.GR          ,-3,1.65,-4.95,Adet,B,1.25,-3.75,1.25,1.65,,,          ,18.03.2010,2,8
,8690504016014,             ,‹LKER GOFRET VAN›LYA 260 GR   ,-7,1.45,-10.15,Adet,B,1.25,-8.75,1.25,1.45,,,          ,15.11.2010,6,8
,8690504178804,             ,KREM›N› ›K›Z LEZZET86905041788,-4,0.5,-2,Adet,B,0.4,-1.6,0.4,0.5,,,          ,26.09.2010,6,8
,8690701002889,             ,KNORR TOZ BEﬁAMEL SOSU 75 GR. ,-108,2.5,-270,Adet,B,2.15,-232.2,2.15,2.5,,88,          ,23.12.2016,31,8
,8690612302191,             ,SUPERFREﬁ TON BALI–I          ,-3,7.5,-22.5,Adet,B,6.5,-19.5,6.5,7.5,,,          ,16.03.2010,1,8
,8690504030324,6869050403032,‹LKER «OKOMEL MUZLU           ,-3,0.5,-1.5,Adet,B,0.36,-1.08,0.36,0.5,,,          ,28.02.2010,6,8
,8690504178903,             ,‹LKER KREM›N› 50G             ,-2,0.5,-1,Adet,B,0.35,-0.7,0.35,0.5,,,          ,09.07.2010,6,8
,8690515221117,8690515221124,TOF›TA 47 GR B÷G‹RTLEN        ,0,0.5,0,Adet,B,0.35,0,0.35,0.5,,,          ,          ,18,8
,8690504172208,5869050417220,STARS «›KOLATALI ﬁEKER        ,-3,0.5,-1.5,Adet,B,0.4,-1.2,0.4,0.5,,,          ,18.07.2010,6,8
,8690515118257,8690515118264,TOF›TA 47 GR PORTAKAL         ,-2,0.5,-1,Adet,B,0.43,-0.86,0.43,0.5,,,          ,13.04.2010,18,8
,8691959414202,             ,PRENS SIVI SABUN 1+1          ,-37,1.95,-72.15,Adet,A,1.65,-61.05,1.65,1.95,,9,          ,24.07.2014,58,1
,5011321798502,             ,›PANA 50 ML BEDAVA            ,-5,4.95,-24.75,Adet,B,4.25,-21.25,4.25,4.95,,,          ,10.04.2010,1,8
,8690802026883,             ,POR«÷Z                        ,-9,2.5,-22.5,Adet,A,2.18,-19.62,2.18,2.5,,,          ,17.05.2010,1,1
,8697426413006,             ,KATMER TAM BU–DAY UNU 1 KG    ,-144,2.15,-309.6,Adet,B,1.66,-239.04,1.66,2.15,,131,          ,31.03.2018,1,8
,8697426410012,             ,KATMER UN 1 KG                ,-3869,1.95,-7544.55,Adet,B,1.7,-6577.3,1.7,1.95,,3.82,          ,16.07.2018,1,8
,7622300166755,             ,C›PSO TIRTIKLI 40GR           ,-19,0.5,-9.5,Adet,C,0.4,-7.6,0.4,0.5,,,          ,30.07.2010,4,8
,7622300121242,             ,PATOS CR›TOS 30 GR PEYN›RL›   ,-61,0.5,-30.5,Adet,B,0.4,-24.4,0.4,0.5,,46,          ,10.03.2013,4,8
,8691477100021,             ,C›PSO TIRTIKLI NORMAL BOY     ,-49,0.5,-24.5,Adet,B,0.4,-19.6,0.4,0.5,,20,          ,26.02.2016,4,8
,8693239205791,             ,SEL›N ANT›BAKTER›YEL 400ML    ,-4,2.25,-9,Adet,F,1.88,-7.52,1.88,2.25,,,          ,02.08.2010,3,18
,8690504017349,             ,‹LKER KR›SP› 150GR            ,-53,0.75,-39.75,Adet,B,0.6,-31.8,0.6,0.75,,,          ,26.11.2010,6,8
,8690637065019,             ,EL›DOR HAREKETL› BUKLLELER    ,-45,7.95,-357.75,Adet,F,7.75,-348.75,7.75,7.95,,40,          ,04.04.2015,50,18
,8690637065101,             ,EL›DOR G÷STER›ﬁL› BUKLELER    ,-48,8.3,-398.4,Adet,F,7.35,-352.8,7.35,8.3,,41,          ,20.07.2014,50,18
,8690637065286,             ,EL›DOR KINA ÷Z‹ ENERJ›S› ›LE  ,-121,8.3,-1004.3,Adet,F,7.35,-889.35,7.35,8.3,,105,          ,16.06.2014,50,18
,8690093000012,             ,KULA MADEN SUYU 200 ML        ,-1044,0.75,-783,Adet,B,0.45,-469.8,0.45,0.75,,754,          ,04.12.2017,1,8
,8690937003704,             ,HOBBY SIVI SABUN 4 L›TRE      ,-45,7.99,-359.55,Adet,F,7.25,-326.25,7.25,8.25,,34,          ,01.08.2016,60,18
,8690937003728,             ,HOBBY SIVI SABUN 4 L›TRE      ,-39,7.99,-311.61,Adet,F,7.25,-282.75,7.25,7.99,,26,          ,13.06.2016,60,18
,8690555512176,             ,BANAT 1+1 D›ﬁ FIR«ASI ORTA    ,-71,2.5,-177.5,Adet,F,2.08,-147.68,2.08,2.5,,48,          ,28.10.2014,1,18
,8690504013303,             ,‹LKER PET›T BEURRE 1KG 5 L›   ,-373,6,-2238,Adet,B,4.5,-1678.5,4.5,6,,372,          ,14.07.2018,6,8
,8690799020826,             ,MET›N CHOCO LOC               ,-128,3.75,-480,Adet,B,3.25,-416,3.25,3.75,,117,          ,08.04.2017,1,8
,739835000939,             ,ROXY SABUN                    ,-282,2.25,-634.5,Adet,F,1.8,-507.6,1.8,1.75,,242,          ,06.06.2018,1,18
,739835000946,             ,ROXY SABUN                    ,-325,2.25,-731.25,Adet,F,1.8,-585,1.8,2.25,,268,          ,25.06.2018,1,18
,8887549245916,             ,PANOSON›K P›L                 ,-53,1.95,-103.35,Adet,B,1.48,-78.44,1.48,1.95,,49,          ,18.08.2017,2,8
,8690565002070,             ,PINAR TUZSUZ TEREYA–I         ,-79,4.95,-391.05,Adet,B,4.27,-337.33,4.27,4.95,,60,          ,23.03.2013,33,8
,8691900161575,             ,KOTEX ULTRA GECE              ,-5,2.45,-12.25,Adet,A,2,-10,2,2.45,,,          ,06.05.2010,1,1
,8690527010112,             ,DOYUM B‹FE750GR               ,-8,10.75,-86,Adet,D,9.36,-74.88,9.36,10.75,,3,          ,29.09.2015,1,1
,8690504061458,             ,‹LKER DANKEK ‹Z‹ML‹ D›L›M 35G ,-54,0.25,-13.5,Adet,B,0.2,-10.8,0.2,0.25,,8,          ,13.04.2011,6,8
,8693495017152,             ,HACI ﬁAK›R BADEM÷ZL‹ ﬁAMP.750M,-301,4.25,-1279.25,Adet,F,3.65,-1098.65,3.65,4.25,,270,          ,16.09.2017,1,18
,8690529676910,             ,DALAN ROKS› TOZ SABUN         ,-272,6.95,-1890.4,Adet,F,6.2,-1686.4,6.2,6.95,,226,          ,29.06.2018,12,18
,86900188,869055801434,D›MES 200 ML V›ﬁNE            ,-795,0.75,-596.25,Adet,B,0.52,-413.4,0.52,0.75,,624,          ,12.03.2018,3,8
,8690570525489,             ,CALGON›T DEO                  ,-1,10,-10,Adet,F,9.5,-9.5,9.5,10,,,          ,23.05.2010,1,18
,8696670010160,869667091016,MEYV›T 200 ML KAYISI8696670010,-37,0.15,-5.55,Adet,B,0.12,-4.44,0.12,0.15,,,          ,01.06.2010,1,8
,8696670010153,             ,MEYV›T 200 ML V›ﬁNE           ,-29,0.15,-4.35,Adet,B,0.12,-3.48,0.12,0.15,,,          ,08.06.2010,1,8
,8690533064062,16406,ET›-SUSAMLI «UBUK 150 G       ,-156,1,-156,Adet,B,0.78,-121.68,0.78,1,,74,          ,03.08.2011,8,8
,8690493005129,             ,ALTINCEZVE KUﬁBURNU           ,-119,3,-357,Adet,B,2.5,-297.5,2.5,3,,111,          ,09.05.2018,1,8
,8690493002241,             ,ALTINCEZVE NANE L›MON 300GR   ,-144,3,-432,Adet,B,2.5,-360,2.5,3,,135,          ,27.06.2018,13,8
,8690558023334,             ,6LI MULTIPACK D›MES           ,-52,2.5,-130,Adet,A,2.25,-117,2.25,2.5,,52,          ,28.03.2012,1,1
,8699580006209,             ,BOTANY YEﬁ›L «AY              ,-1,1.95,-1.95,Adet,B,1.35,-1.35,1.35,1.95,,1,          ,10.03.2011,1,8
,8699580003963,             ,DO–ADAN EK›NEZYALI            ,-33,3.25,-107.25,Adet,B,2.75,-90.75,2.75,3.25,,18,          ,27.04.2013,2,8
